workerid,proliferate.condition,accuracy,coding,failed_audio,failed_images,failed_video,internal_node_id,lex_code,response,result,rt,sib_code,slider_start,spk,stimulus,success,time_elapsed,timeout,trial_index,trial_type,triplet_id,error
900,list2,,,,,,0.0-2.0,,,,,,,,"<p><font size='3'>This study requires you to listen to audio clips. To ensure you can adequately hear the audio presented in this study, the next page will have an audio attention check. Please wear headphones, and be prepared to adjust the volume on your device if necessary. <br><br> When you are ready to begin the audio attention check, click 'Start'. </font></p>",,103424,,2,html-button-response,,
900,list2,,,,,,0.0-3.0,,2,correct,8101,,,,audio/gift.wav,,111981,,3,audio-button-response,,
900,list2,,,,,,0.0-4.0,,0,,154015,,,,<p>Correct! You are ready to begin the study.</p>,,265998,,4,html-button-response,,
900,list2,,,,,,0.0-5.0,,0,,23180,,,,"<p><font size='3'>In this experiment, you will listen to a series of sentences, produced by different speakers. While listening to each sentence, you will be prompted to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale that appears on your screen. You may click along this scale after the speaker stops talking. Try to respond as quickly as you can. If you do not respond within ten seconds, the experiment will advance automatically. There will be a progress bar at the top of the screen. When you're ready to hear the first speaker, click ‘Start’. </font></p>",,289180,,5,html-button-response,,
900,list2,,,,,,0.0-6.0-0.0,neutral,,,,control,5000,246,audio/246_CN7.wav,,299188,,6,audio-slider-response,7,
900,list2,,,,,,0.0-6.0-1.0,,,,,,,,,,299696,,7,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.1,neutral,,,,high,5000,246,audio/246_SN1_high.wav,,309706,,8,audio-slider-response,1,
900,list2,,,,,,0.0-6.0-1.1,,,,,,,,,,310218,,9,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.2,neutral,,,,control,5000,723,audio/723_CN16.wav,,320223,,10,audio-slider-response,16,
900,list2,,,,,,0.0-6.0-1.2,,,,,,,,,,320739,,11,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.3,neutral,8922,,5520,high,5000,723,audio/723_SN3_high.wav,,326268,,12,audio-slider-response,3,
900,list2,,,,,,0.0-6.0-1.3,,,,,,,,,,326774,,13,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.4,neutral,7747,,4272,mid,5000,723,audio/723_SN19_mid.wav,,331044,,14,audio-slider-response,19,
900,list2,,,,,,0.0-6.0-1.4,,,,,,,,,,331548,,15,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.5,neutral,6523,,4931,low,5000,246,audio/246_SN17_low.wav,,336484,,16,audio-slider-response,17,
900,list2,,,,,,0.0-6.0-1.5,,,,,,,,,,336989,,17,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.6,neutral,6506,,3149,control,5000,246,audio/246_CN15.wav,,340148,,18,audio-slider-response,15,
900,list2,,,,,,0.0-6.0-1.6,,,,,,,,,,340651,,19,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.7,neutral,8624,,4971,mid,5000,723,audio/723_SN9_mid.wav,,345628,,20,audio-slider-response,9,
900,list2,,,,,,0.0-6.0-1.7,,,,,,,,,,346133,,21,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.8,neutral,6489,,4632,mid,5000,246,audio/246_SN18_mid.wav,,350764,,22,audio-slider-response,18,
900,list2,,,,,,0.0-6.0-1.8,,,,,,,,,,351271,,23,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.9,neutral,8806,,3829,control,5000,723,audio/723_CN21.wav,,355100,,24,audio-slider-response,21,
900,list2,,,,,,0.0-6.0-1.9,,,,,,,,,,355608,,25,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.10,neutral,4090,,3171,control,5000,246,audio/246_CN18.wav,,358780,,26,audio-slider-response,18,
900,list2,,,,,,0.0-6.0-1.10,,,,,,,,,,359281,,27,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.11,neutral,2683,,3469,control,5000,246,audio/246_CN14.wav,,362756,,28,audio-slider-response,14,
900,list2,,,,,,0.0-6.0-1.11,,,,,,,,,,363258,,29,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.12,neutral,3659,,2691,control,5000,723,audio/723_CN13.wav,,365956,,30,audio-slider-response,13,
900,list2,,,,,,0.0-6.0-1.12,,,,,,,,,,366470,,31,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.13,neutral,4636,,4589,control,5000,723,audio/723_CN4.wav,,371068,,32,audio-slider-response,4,
900,list2,,,,,,0.0-6.0-1.13,,,,,,,,,,371578,,33,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.14,neutral,5712,,5240,low,5000,723,audio/723_SN10_low.wav,,376828,,34,audio-slider-response,10,
900,list2,,,,,,0.0-6.0-1.14,,,,,,,,,,377343,,35,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.15,neutral,6109,,4541,control,5000,723,audio/723_CN1.wav,,381884,,36,audio-slider-response,1,
900,list2,,,,,,0.0-6.0-1.15,,,,,,,,,,382390,,37,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.16,neutral,4189,,3509,control,5000,723,audio/723_CN7.wav,,385908,,38,audio-slider-response,7,
900,list2,,,,,,0.0-6.0-1.16,,,,,,,,,,386417,,39,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.17,neutral,3362,,3421,control,5000,723,audio/723_CN3.wav,,389844,,40,audio-slider-response,3,
900,list2,,,,,,0.0-6.0-1.17,,,,,,,,,,390356,,41,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.18,neutral,1988,,2789,control,5000,246,audio/246_CN13.wav,,393140,,42,audio-slider-response,13,
900,list2,,,,,,0.0-6.0-1.18,,,,,,,,,,393648,,43,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.19,neutral,1971,,4061,control,5000,246,audio/246_CN20.wav,,397756,,44,audio-slider-response,20,
900,list2,,,,,,0.0-6.0-1.19,,,,,,,,,,398257,,45,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.20,neutral,1094,,3880,mid,5000,246,audio/246_SN19_mid.wav,,402140,,46,audio-slider-response,19,
900,list2,,,,,,0.0-6.0-1.20,,,,,,,,,,402644,,47,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.21,neutral,8260,,4499,control,5000,723,audio/723_CN8.wav,,407148,,48,audio-slider-response,8,
900,list2,,,,,,0.0-6.0-1.21,,,,,,,,,,407649,,49,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.22,neutral,846,,5171,control,5000,246,audio/246_CN5.wav,,412828,,50,audio-slider-response,5,
900,list2,,,,,,0.0-6.0-1.22,,,,,,,,,,413332,,51,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.23,neutral,2054,,4341,control,5000,246,audio/246_CN21.wav,,417676,,52,audio-slider-response,21,
900,list2,,,,,,0.0-6.0-1.23,,,,,,,,,,418181,,53,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.24,neutral,2948,,4851,mid,5000,246,audio/246_SN9_mid.wav,,423036,,54,audio-slider-response,9,
900,list2,,,,,,0.0-6.0-1.24,,,,,,,,,,423538,,55,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.25,neutral,2418,,3869,low,5000,246,audio/246_SN4_low.wav,,427412,,56,audio-slider-response,4,
900,list2,,,,,,0.0-6.0-1.25,,,,,,,,,,427926,,57,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.26,neutral,3808,,3208,high,5000,246,audio/246_SN13_high.wav,,431132,,58,audio-slider-response,13,
900,list2,,,,,,0.0-6.0-1.26,,,,,,,,,,431636,,59,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.27,neutral,3726,,5440,mid,5000,723,audio/723_SN18_mid.wav,,437076,,60,audio-slider-response,18,
900,list2,,,,,,0.0-6.0-1.27,,,,,,,,,,437578,,61,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.28,neutral,5381,,3480,low,5000,246,audio/246_SN10_low.wav,,441060,,62,audio-slider-response,10,
900,list2,,,,,,0.0-6.0-1.28,,,,,,,,,,441563,,63,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.29,neutral,9220,,3928,control,5000,723,audio/723_CN5.wav,,445492,,64,audio-slider-response,5,
900,list2,,,,,,0.0-6.0-1.29,,,,,,,,,,446006,,65,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.30,neutral,6523,,4208,control,5000,723,audio/723_CN20.wav,,450212,,66,audio-slider-response,20,
900,list2,,,,,,0.0-6.0-1.30,,,,,,,,,,450715,,67,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.31,neutral,6423,,3229,low,5000,723,audio/723_SN21_low.wav,,453948,,68,audio-slider-response,21,
900,list2,,,,,,0.0-6.0-1.31,,,,,,,,,,454462,,69,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.32,neutral,5811,,2789,high,5000,723,audio/723_SN1_high.wav,,457252,,70,audio-slider-response,1,
900,list2,,,,,,0.0-6.0-1.32,,,,,,,,,,457764,,71,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.33,neutral,4388,,3200,high,5000,246,audio/246_SN8_high.wav,,460964,,72,audio-slider-response,8,
900,list2,,,,,,0.0-6.0-1.33,,,,,,,,,,461473,,73,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.34,neutral,5745,,3760,mid,5000,723,audio/723_SN20_mid.wav,,465236,,74,audio-slider-response,20,
900,list2,,,,,,0.0-6.0-1.34,,,,,,,,,,465745,,75,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.35,neutral,1276,,4280,high,5000,246,audio/246_SN7_high.wav,,470020,,76,audio-slider-response,7,
900,list2,,,,,,0.0-6.0-1.35,,,,,,,,,,470524,,77,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.36,neutral,8194,,4269,control,5000,723,audio/723_CN2.wav,,474796,,78,audio-slider-response,2,
900,list2,,,,,,0.0-6.0-1.36,,,,,,,,,,475308,,79,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.37,neutral,3196,,3811,control,5000,246,audio/246_CN9.wav,,479124,,80,audio-slider-response,9,
900,list2,,,,,,0.0-6.0-1.37,,,,,,,,,,479625,,81,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.38,neutral,5844,,5080,control,5000,246,audio/246_CN16.wav,,484708,,82,audio-slider-response,16,
900,list2,,,,,,0.0-6.0-1.38,,,,,,,,,,485214,,83,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.39,neutral,6738,,4080,control,5000,723,audio/723_CN10.wav,,489292,,84,audio-slider-response,10,
900,list2,,,,,,0.0-6.0-1.39,,,,,,,,,,489797,,85,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.40,neutral,3229,,5139,control,5000,246,audio/246_CN2.wav,,494948,,86,audio-slider-response,2,
900,list2,,,,,,0.0-6.0-1.40,,,,,,,,,,495450,,87,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.41,neutral,1773,,3240,high,5000,246,audio/246_SN3_high.wav,,498692,,88,audio-slider-response,3,
900,list2,,,,,,0.0-6.0-1.41,,,,,,,,,,499207,,89,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.42,neutral,6175,,5051,low,5000,723,audio/723_SN16_low.wav,,504260,,90,audio-slider-response,16,
900,list2,,,,,,0.0-6.0-1.42,,,,,,,,,,504763,,91,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.43,neutral,6258,,3189,high,5000,723,audio/723_SN14_high.wav,,507956,,92,audio-slider-response,14,
900,list2,,,,,,0.0-6.0-1.43,,,,,,,,,,508467,,93,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.44,neutral,,,,high,5000,723,audio/723_SN7_high.wav,,518481,,94,audio-slider-response,7,
900,list2,,,,,,0.0-6.0-1.44,,,,,,,,,,518997,,95,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.45,neutral,7151,,3800,mid,5000,723,audio/723_SN5_mid.wav,,522804,,96,audio-slider-response,5,
900,list2,,,,,,0.0-6.0-1.45,,,,,,,,,,523307,,97,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.46,neutral,2600,,2880,control,5000,246,audio/246_CN8.wav,,526196,,98,audio-slider-response,8,
900,list2,,,,,,0.0-6.0-1.46,,,,,,,,,,526701,,99,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.47,neutral,1012,,4360,mid,5000,246,audio/246_SN5_mid.wav,,531060,,100,audio-slider-response,5,
900,list2,,,,,,0.0-6.0-1.47,,,,,,,,,,531569,,101,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.48,neutral,7532,,3051,high,5000,723,audio/723_SN8_high.wav,,534620,,102,audio-slider-response,8,
900,list2,,,,,,0.0-6.0-1.48,,,,,,,,,,535125,,103,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.49,neutral,5513,,5539,control,5000,246,audio/246_CN17.wav,,540667,,104,audio-slider-response,17,
900,list2,,,,,,0.0-6.0-1.49,,,,,,,,,,541175,,105,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.50,neutral,9849,,3731,control,5000,723,audio/723_CN15.wav,,544900,,106,audio-slider-response,15,
900,list2,,,,,,0.0-6.0-1.50,,,,,,,,,,545411,,107,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.51,neutral,4173,,5491,control,5000,246,audio/246_CN4.wav,,550908,,108,audio-slider-response,4,
900,list2,,,,,,0.0-6.0-1.51,,,,,,,,,,551410,,109,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.52,neutral,2385,,8971,control,5000,246,audio/246_CN10.wav,,560380,,110,audio-slider-response,10,
900,list2,,,,,,0.0-6.0-1.52,,,,,,,,,,560886,,111,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.53,neutral,5679,,4320,low,5000,246,audio/246_SN16_low.wav,,565204,,112,audio-slider-response,16,
900,list2,,,,,,0.0-6.0-1.53,,,,,,,,,,565713,,113,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.54,neutral,6291,,4709,mid,5000,723,audio/723_SN15_mid.wav,,570428,,114,audio-slider-response,15,
900,list2,,,,,,0.0-6.0-1.54,,,,,,,,,,570929,,115,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.55,neutral,6738,,3691,control,5000,723,audio/723_CN18.wav,,574620,,116,audio-slider-response,18,
900,list2,,,,,,0.0-6.0-1.55,,,,,,,,,,575131,,117,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.56,neutral,4553,,5211,high,5000,246,audio/246_SN14_high.wav,,580348,,118,audio-slider-response,14,
900,list2,,,,,,0.0-6.0-1.56,,,,,,,,,,580851,,119,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.57,neutral,7648,,4211,control,5000,723,audio/723_CN17.wav,,585068,,120,audio-slider-response,17,
900,list2,,,,,,0.0-6.0-1.57,,,,,,,,,,585581,,121,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.58,neutral,8906,,3429,control,5000,723,audio/723_CN19.wav,,589012,,122,audio-slider-response,19,
900,list2,,,,,,0.0-6.0-1.58,,,,,,,,,,589521,,123,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.59,neutral,3014,,3520,low,5000,246,audio/246_SN21_low.wav,,593044,,124,audio-slider-response,21,
900,list2,,,,,,0.0-6.0-1.59,,,,,,,,,,593547,,125,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.60,neutral,7664,,6139,high,5000,723,audio/723_SN13_high.wav,,599692,,126,audio-slider-response,13,
900,list2,,,,,,0.0-6.0-1.60,,,,,,,,,,600198,,127,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.61,neutral,7813,,4288,control,5000,723,audio/723_CN14.wav,,604492,,128,audio-slider-response,14,
900,list2,,,,,,0.0-6.0-1.61,,,,,,,,,,604996,,129,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.62,neutral,6671,,6989,control,5000,246,audio/246_CN19.wav,,611988,,130,audio-slider-response,19,
900,list2,,,,,,0.0-6.0-1.62,,,,,,,,,,612490,,131,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.63,neutral,3378,,3480,mid,5000,246,audio/246_SN15_mid.wav,,615971,,132,audio-slider-response,15,
900,list2,,,,,,0.0-6.0-1.63,,,,,,,,,,616480,,133,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.64,neutral,7201,,3779,low,5000,723,audio/723_SN2_low.wav,,620268,,134,audio-slider-response,2,
900,list2,,,,,,0.0-6.0-1.64,,,,,,,,,,620779,,135,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.65,neutral,4288,,3149,control,5000,246,audio/246_CN3.wav,,623932,,136,audio-slider-response,3,
900,list2,,,,,,0.0-6.0-1.65,,,,,,,,,,624438,,137,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.66,neutral,8045,,4459,control,5000,723,audio/723_CN9.wav,,628901,,138,audio-slider-response,9,
900,list2,,,,,,0.0-6.0-1.66,,,,,,,,,,629412,,139,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.67,neutral,1823,,4451,low,5000,246,audio/246_SN2_low.wav,,633860,,140,audio-slider-response,2,
900,list2,,,,,,0.0-6.0-1.67,,,,,,,,,,634364,,141,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.68,neutral,7764,,5368,low,5000,723,audio/723_SN4_low.wav,,639731,,142,audio-slider-response,4,
900,list2,,,,,,0.0-6.0-1.68,,,,,,,,,,640243,,143,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.69,neutral,6589,,6600,low,5000,723,audio/723_SN17_low.wav,,646844,,144,audio-slider-response,17,
900,list2,,,,,,0.0-6.0-1.69,,,,,,,,,,647347,,145,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.70,neutral,3659,,4440,mid,5000,246,audio/246_SN20_mid.wav,,651796,,146,audio-slider-response,20,
900,list2,,,,,,0.0-6.0-1.70,,,,,,,,,,652297,,147,html-keyboard-response,,
900,list2,,,,,,0.0-6.0-0.71,neutral,1988,,7141,control,5000,246,audio/246_CN1.wav,,659436,,148,audio-slider-response,1,
900,list2,,,,,,0.0-6.0-1.71,,,,,,,,,,659938,,149,html-keyboard-response,,
900,list2,,,,,,0.0-7.0,,0,,12112,,,,"<p><font size='3'>You have completed the listening trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",,672052,,150,html-button-response,,
900,list2,,POSITIVE,,,,0.0-8.0-0.0,,1409,,8902,,5000,,Men are more sexual than women.<br><br>,,680956,,151,html-slider-response,,
900,list2,,NEGATIVE,,,,0.0-8.0-0.1,,7549,,5983,,5000,,People can be both aggressive and nurturing regardless of sex.<br><br>,,686940,,152,html-slider-response,,
900,list2,,POSITIVE,,,,0.0-8.0-0.2,,9435,,4559,,5000,,Some types of work are just not appropriate for women.<br><br>,,691500,,153,html-slider-response,,
900,list2,,POSITIVE,,,,0.0-8.0-0.3,,6953,,6671,,5000,,Girls should be protected and watched over more than boys.<br><br>,,698172,,154,html-slider-response,,
900,list2,,POSITIVE,,,,0.0-8.0-0.4,,813,,5831,,5000,,Mothers should make most decisions about how children are brought up.<br><br>,,704004,,155,html-slider-response,,
900,list2,,POSITIVE,,,,0.0-8.0-0.5,,6804,,4375,,5000,,Mothers should work only if necessary.<br><br>,,708380,,156,html-slider-response,,
900,list2,,NEGATIVE,,,,0.0-8.0-0.6,,3709,,5071,,5000,,People should be treated the same regardless of their sex.<br><br>,,713451,,157,html-slider-response,,
900,list2,,NEGATIVE,,,,0.0-8.0-0.7,,8575,,6967,,5000,,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,,720419,,158,html-slider-response,,
900,list2,,POSITIVE,,,,0.0-8.0-0.8,,7979,,6591,,5000,,Only some types of work are appropriate for both men and women.<br><br>,,727012,,159,html-slider-response,,
900,list2,,POSITIVE,,,,0.0-8.0-0.9,,8194,,8991,,5000,,A father’s major responsibility is to provide financially for his children.<br><br>,,736004,,160,html-slider-response,,
